row,col,val
UBA4068,CSP1-3,0
UBA4068,UBA12157,0
UBA4068,Acholeplasmataceae,0
UBA4068,TMED25,0
UBA4068,UBA11606,0
UBA4068,DG-74-3,0
UBA4068,GWC2-36-17,0
UBA4068,UBA10161,0
UBA4068,UBA6109,0
UBA4068,HTCC2089,0
UBA4068,Flammeovirgaceae,0
UBA4068,Heliobacteriaceae,0
UBA4068,32-111,0
UBA4068,Peptococcaceae,0
UBA4068,Fen-1058,0
UBA4068,Marinicellaceae,0
UBA4068,GWF2-57-35,0
UBA4068,Caedimonadaceae,0
UBA4068,Ruminiclostridiaceae_A,0
UBA4068,UBA3495,0
UBA4068,GCA-002707645,0
UBA7662,EX4484-135,0
UBA7662,SZUA-401,0
UBA7662,UBA2400,0
UBA7662,UBA1135,0
UBA7662,HRBIN36,0
UBA7662,UBA12481,0
UBA7662,UBA6187,0
UBA7662,UBA6266,0
UBA7662,Methanocullaceae,0
UBA7662,Thiovulaceae,0
UBA7662,CG1-02-57-44,0
UBA7662,UBA2588,0
UBA7662,AqS2,0
UBA7662,Thermodesulfobacteriaceae,0
UBA7662,UBA9615,0
UBA7662,UBA4068,0
